BKIndex;Flag;FKS;AP;BGrp;BFeld;Ebene3;BAKLALT;BAGRALT;Sortierung;Status;Flag_APOBK;Beschreibung;Beschreibung_W;Beschreibung_MW;geaendert;BAKL;BAGR;Ebene1;Ebene2
56;"3";"276";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Industriemechaniker";"Industriemechanikerin";"Industriemechaniker/-in";;"*****";"2510204";"TN";"**"
56;"3";"279";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Informations- und Telekommunikationssystemelektroniker";"Informations- und Telekommunikationssystemelektronikerin";"Informations- und Telekommunikationssystemelektroniker/-in";;"*****";"2631223";"TN";"**"
56;"3";"335";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Mechatroniker";"Mechatronikerin";"Mechatroniker/-in";;"*****";"2611201";"TN";"**"
56;"3";"456";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Uhrmacher";"Uhrmacherin";"Uhrmacher/-in";;"*****";"2453201";"TN";"**"
56;"3";"463";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Verkäufer";"Verkäuferin";"Verkäufer/-in";;"*****";"6210205";"WV";"**"
56;"3";"482";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Werkzeugmechaniker";"Werkzeugmechanikerin";"Werkzeugmechaniker/-in";;"*****";"2452205";"TN";"**"
56;"3";"487";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Zerspanungsmechaniker";"Zerspanungsmechanikerin";"Zerspanungsmechaniker/-in";;"*****";"2423225";"TN";"**"
56;"3";"515";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Kosmetiker";"Kosmetikerin";"Kosmetiker/-in";;"*****";"8232201";"GE";"**"
56;"3";"527";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Fachkraft für Lagerlogistik";"Fachkraft für Lagerlogistik";"Fachkraft für Lagerlogistik";;"*****";"5131203";"WV";"**"
56;"3";"528";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Fachlagerist";"Fachlageristin";"Fachlagerist/-in";;"*****";"5131205";"WV";"**"
56;"3";"531";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Maschinen- und Anlagenführer";"Maschinen- und Anlagenführerin";"Maschinen- und Anlagenführer/-in";;"*****";"2512201";"TN";"**"
56;"3";"532";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Maßschneider";"Maßschneiderin";"Maßschneider/-in";;"*****";"2822214";"TN";"**"
56;"3";"538";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Änderungsschneider";"Änderungsschneiderin";"Änderungsschneider/-in";;"*****";"2822202";"TN";"**"
56;"3";"541";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Oberflächenbeschichter";"Oberflächenbeschichterin";"Oberflächenbeschichter/-in";;"*****";"2430203";"TN";"**"
56;"3";"607";"00";"*";"**";"**";"**";"****";143;"Auslaufend";"2";"Kaufmann für Büromanagement";"Kauffrau für Büromanagement";"Kaufmann/-frau für Büromanagement";;"*****";"7140222";"WV";"**"
56;"3";"999";"00";"*";"**";"XX";"**";"****";144;"noch ohne Schlüssel";"2";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"XX";"XX"
57;"1";"101";"00";"*";"**";"**";"**";"****";145;"********************";"2";"Agrarwirtschaft";"Agrarwirtschaft";"Agrarwirtschaft";;"11";"********";"AW";"**"
57;"1";"102";"00";"*";"**";"**";"**";"****";145;"********************";"2";"Ernährungs- und Versorgungsmanagement";"Ernährungs- und Versorgungsmanagement";"Ernährungs- und Versorgungsmanagement";;"83";"********";"EV";"**"
57;"1";"105";"00";"*";"**";"**";"**";"****";145;"********************";"2";"Informatik";"Informatik";"Informatik";;"43";"********";"IF";"**"
57;"1";"107";"00";"*";"**";"**";"**";"****";145;"********************";"2";"Wirtschaft und Verwaltung";"Wirtschaft und Verwaltung";"Wirtschaft und Verwaltung";;"71";"********";"WV";"**"
57;"1";"109";"00";"*";"**";"**";"**";"****";145;"********************";"2";"Internationale Förderklasse";"Internationale Förderklasse";"Internationale Förderklasse";;"99";"********";"OZ";"**"
57;"1";"110";"00";"*";"**";"**";"**";"****";145;"********************";"2";"Fit für mehr";"Fit für mehr";"Fit für mehr";;"99";"********";"OZ";"**"
57;"4";"999";"00";"*";"**";"XX";"**";"****";147;"noch ohne Schlüssel";"2";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"XX";"XX"
58;"1";"101";"00";"*";"**";"AP";"**";"****";148;"********************";"2";"Schüler mit Arbeitsverh. u. Praktikanten - Agrarwirtschaft";"Schülerinnen mit Arbeitsverh. u. Praktikantinnen - Agrarwirtschaft";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Agrarwirtschaft";;"*****";"********";"AW";"**"
58;"1";"102";"00";"*";"**";"AP";"**";"****";148;"********************";"2";"Schüler mit Arbeitsverh. u. Praktikanten - Ernährungs- u. Versorgungsmanagem.";"Schülerinnen mit Arbeitsverh. u. Praktikantinnen - Ernährungs- u. Versorgungsmanagem.";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Ernährungs- u. Versorgungsmanagem.";;"*****";"********";"EV";"**"
58;"1";"105";"00";"*";"**";"AP";"**";"****";148;"********************";"2";"Schüler mit Arbeitsverh. u. Praktikanten - Informatik";"Schülerinnen mit Arbeitsverh. u. Praktikantinnen - Informatik";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Informatik";;"*****";"********";"IF";"**"
58;"1";"107";"00";"*";"**";"AP";"**";"****";148;"********************";"2";"Schüler mit Arbeitsverh. u. Praktikanten - Wirtschaft und Verwaltung";"Schülerinnen mit Arbeitsverh. u. Praktikantinnen - Wirtschaft und Verwaltung";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Wirtschaft und Verwaltung";;"*****";"********";"WV";"**"
58;"1";"201";"00";"*";"**";"AV";"**";"****";149;"********************";"2";"Schüler in berufsvorb. Maßn. der AV u. freier Träger - Agrarwirtschaft";"Schülerinnen in berufsvorb. Maßn. der AV u. freier Träger - Agrarwirtschaft";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Agrarwirtschaft";;"*****";"********";"AW";"**"
58;"1";"202";"00";"*";"**";"AV";"**";"****";149;"********************";"2";"Schüler in berufsvorb. Maßn. der AV u. freier Träger - Ernährungs- und Versorgungsmanagement";"Schülerinnen in berufsvorb. Maßn. der AV u. freier Träger - Ernährungs- und Versorgungsmanagement";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Ernährungs- und Versorgungsmanagement";;"*****";"********";"EV";"**"
58;"1";"205";"00";"*";"**";"AV";"**";"****";149;"********************";"2";"Schüler in berufsvorb. Maßn. der AV u. freier Träger - Informatik";"Schülerinnen in berufsvorb. Maßn. der AV u. freier Träger - Informatik";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Informatik";;"*****";"********";"IF";"**"
58;"1";"207";"00";"*";"**";"AV";"**";"****";149;"********************";"2";"Schüler in berufsvorb. Maßn. der AV u. freier Träger - Wirtschaft und Verwaltung";"Schülerinnen in berufsvorb. Maßn. der AV u. freier Träger - Wirtschaft und Verwaltung";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Wirtschaft und Verwaltung";;"*****";"********";"WV";"**"
58;"1";"301";"00";"*";"**";"OA";"**";"****";150;"********************";"2";"Schüler ohne Arbeitsverhältnis - Agrarwirtschaft";"Schülerinnen ohne Arbeitsverhältnis - Agrarwirtschaft";"Schüler/-innen ohne Arbeitsverhältnis - Agrarwirtschaft";;"*****";"********";"AW";"**"
58;"1";"302";"00";"*";"**";"OA";"**";"****";150;"********************";"2";"Schüler ohne Arbeitsverhältnis - Ernährungs- und Versorgungsmanagement";"Schülerinnen ohne Arbeitsverhältnis - Ernährungs- und Versorgungsmanagement";"Schüler/-innen ohne Arbeitsverhältnis - Ernährungs- und Versorgungsmanagement";;"*****";"********";"EV";"**"
58;"1";"305";"00";"*";"**";"OA";"**";"****";150;"********************";"2";"Schüler ohne Arbeitsverhältnis - Informatik";"Schülerinnen ohne Arbeitsverhältnis - Informatik";"Schüler/-innen ohne Arbeitsverhältnis - Informatik";;"*****";"********";"IF";"**"
58;"1";"307";"00";"*";"**";"OA";"**";"****";150;"********************";"2";"Schüler ohne Arbeitsverhältnis - Wirtschaft und Verwaltung";"Schülerinnen ohne Arbeitsverhältnis - Wirtschaft und Verwaltung";"Schüler/-innen ohne Arbeitsverhältnis - Wirtschaft und Verwaltung";;"*****";"********";"WV";"**"
58;"1";"401";"00";"*";"**";"WJ";"**";"****";151;"********************";"2";"Werkstattjahr - Agrarwirtschaft";"Werkstattjahr - Agrarwirtschaft";"Werkstattjahr - Agrarwirtschaft";;"*****";"********";"AW";"**"
58;"1";"402";"00";"*";"**";"WJ";"**";"****";151;"********************";"2";"Werkstattjahr - Ernährungs- und Versorgungsmanagement";"Werkstattjahr - Ernährungs- und Versorgungsmanagement";"Werkstattjahr - Ernährungs- und Versorgungsmanagement";;"*****";"********";"EV";"**"
58;"1";"405";"00";"*";"**";"WJ";"**";"****";151;"********************";"2";"Werkstattjahr - Informatik";"Werkstattjahr - Informatik";"Werkstattjahr - Informatik";;"*****";"********";"IF";"**"
58;"1";"407";"00";"*";"**";"WJ";"**";"****";151;"********************";"2";"Werkstattjahr - Wirtschaft und Verwaltung";"Werkstattjahr - Wirtschaft und Verwaltung";"Werkstattjahr - Wirtschaft und Verwaltung";;"*****";"********";"WV";"**"
58;"1";"500";"00";"*";"**";"**";"**";"****";151;"********************";"2";"Förderzentrum für Flüchtlinge";"Förderzentrum für Flüchtlinge";"Förderzentrum für Flüchtlinge";;"*****";"********";"OZ";"**"
58;"1";"601";"00";"*";"**";"AV";"**";"****";151;"********************";"2";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Agrarwirtschaft";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Agrarwirtschaft";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Agrarwirtschaft";;"*****";"********";"AW";"**"
58;"1";"602";"00";"*";"**";"AV";"**";"****";151;"********************";"2";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Ernährungs- und Versorgungsmanagement";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Ernährungs- und Versorgungsmanagement";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Ernährungs- und Versorgungsmanagement";;"*****";"********";"EV";"**"
58;"1";"605";"00";"*";"**";"AV";"**";"****";151;"********************";"2";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Informatik";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Informatik";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Informatik";;"*****";"********";"IF";"**"
58;"1";"607";"00";"*";"**";"AV";"**";"****";151;"********************";"2";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Wirtschaft und Verwaltung";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Wirtschaft und Verwaltung";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Wirtschaft und Verwaltung";;"*****";"********";"WV";"**"
58;"1";"999";"00";"*";"**";"XX";"**";"****";152;"noch ohne Schlüssel";"2";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"XX";"XX"
60;"3";"102";"00";"T";"BT";"**";"62";"6230";164;"Ausgelaufen";"3";"Bautechnischer Assistent";"Bautechnische Assistentin";"Bautechnische/-r Assistent/-in";;"*****";"********";"**";"**"
60;"3";"105";"00";"T";"TB";"**";"62";"6273";164;"Ausgelaufen";"3";"Bekleidungstechnischer Assistent";"Bekleidungstechnische Assistentin";"Bekleidungstechnische/-r Assistent/-in";;"*****";"********";"**";"**"
60;"3";"107";"00";"T";"CP";"**";"63";"6310";164;"Ausgelaufen";"3";"Biologisch-technischer Assistent";"Biologisch-technische Assistentin";"Biologisch-technische/-r Assistent/-in";;"*****";"********";"**";"**"
60;"3";"110";"00";"T";"CP";"**";"62";"6261";164;"Ausgelaufen";"3";"Chemisch-technischer Assistent";"Chemisch-technische Assistentin";"Chemisch-technische/-r Assistent/-in";;"*****";"********";"**";"**"
60;"3";"117";"00";"T";"ET";"**";"62";"6220";164;"Ausgelaufen";"3";"Elektrotechnischer Assistent";"Elektrotechnische Assistentin";"Elektrotechnische/-r Assistent/-in";;"*****";"********";"**";"**"
60;"3";"120";"00";"S";"SG";"**";"86";"8630";164;"Ausgelaufen";"3";"Erzieher";"Erzieherin";"Erzieher/-in";;"*****";"********";"**";"**"
60;"3";"121";"00";"S";"SG";"**";"86";"8667";164;"Ausgelaufen";"3";"Heilerziehungshelfer";"Heilerziehungshelferin";"Heilerziehungshelfer/-in";;"*****";"8313101";"**";"**"
60;"3";"122";"00";"W";"WV";"**";"78";"7884";164;"Ausgelaufen";"3";"Fremdsprachenkorrespondent";"Fremdsprachenkorrespondentin";"Fremdsprachenkorrespondent/-in";;"*****";"********";"**";"**"
60;"3";"125";"00";"G";"FR";"**";"83";"8343";164;"Ausgelaufen";"3";"Gestaltungstechnischer Assistent";"Gestaltungstechnische Assistentin";"Gestaltungstechnische/-r Assistent/-in";;"*****";"********";"**";"**"
60;"3";"133";"00";"T";"IT";"**";"77";"7744";164;"Ausgelaufen";"3";"Informationstechnischer Assistent";"Informationstechnische Assistentin";"Informationstechnische/-r Assistent/-in";;"*****";"********";"**";"**"
60;"3";"134";"00";"S";"SG";"**";"86";"8670";164;"Ausgelaufen";"3";"Kinderpfleger";"Kinderpflegerin";"Kinderpfleger/-in";;"*****";"8311205";"**";"**"
60;"3";"135";"00";"E";"EH";"**";"62";"6271";164;"Ausgelaufen";"3";"Lebensmitteltechnischer Assistent";"Lebensmitteltechnische Assistentin";"Lebensmitteltechnische/-r Assistent/-in";;"*****";"********";"**";"**"
60;"3";"146";"00";"E";"EH";"**";"91";"9120";164;"Ausgelaufen";"3";"Servicekraft";"Servicekraft";"Servicekraft";;"*****";"8321102";"**";"**"
60;"3";"147";"00";"S";"SG";"**";"86";"8697";164;"Ausgelaufen";"3";"Sozialhelfer";"Sozialhelferin";"Sozialhelfer/-in";;"*****";"8314205";"**";"**"
60;"3";"148";"00";"S";"KP";"**";"90";"9020";164;"Ausgelaufen";"3";"Technischer Assistent/Kosmetik";"Technische Assistentin/Kosmetik";"Technische/-r Assistent/-in / Kosmetik";;"*****";"********";"**";"**"
60;"3";"149";"00";"T";"TB";"**";"35";"3516";164;"Ausgelaufen";"3";"Änderungsschneider";"Änderungsschneiderin";"Änderungsschneider/-in";;"*****";"2822206";"**";"**"
60;"3";"151";"00";"S";"SG";"**";"**";"****";164;"Ausgelaufen";"3";"Sozialassistent";"Sozialassistentin";"Sozialassistent/-in";;"*****";"8314205";"**";"**"
60;"3";"999";"00";"X";"XX";"**";"**";"****";165;"noch ohne Schlüssel";"3";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"**";"**"
61;"1";"276";"00";"*";"**";"**";"**";"****";155;"********************";"2";"Industriemechaniker";"Industriemechanikerin";"Industriemechaniker/-in";;"*****";"2510204";"TN";"**"
61;"3";"456";"00";"*";"**";"**";"**";"****";155;"********************";"2";"Uhrmacher";"Uhrmacherin";"Uhrmacher/-in";;"*****";"2453201";"TN";"**"
61;"1";"527";"00";"*";"**";"**";"**";"****";155;"********************";"2";"Fachkraft für Lagerlogistik";"Fachkraft für Lagerlogistik";"Fachkraft für Lagerlogistik";;"*****";"5131203";"WV";"**"
61;"1";"531";"00";"*";"**";"**";"**";"****";155;"********************";"2";"Maschinen- und Anlagenführer";"Maschinen- und Anlagenführerin";"Maschinen- und Anlagenführer/-in";;"*****";"2512201";"TN";"**"
61;"3";"538";"00";"*";"**";"**";"**";"****";155;"********************";"2";"Änderungsschneider";"Änderungsschneiderin";"Änderungsschneider/-in";;"*****";"2822202";"TN";"**"
61;"1";"607";"00";"*";"**";"**";"**";"****";155;"********************";"2";"Kaufmann für Büromanagement";"Kauffrau für Büromanagement";"Kaufmann/-frau für Büromanagement";;"*****";"7140222";"WV";"**"
61;"1";"999";"00";"*";"**";"XX";"**";"****";156;"noch ohne Schlüssel";"2";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"XX";"XX"
62;"1";"276";"00";"*";"**";"**";"**";"****";157;"********************";"2";"Industriemechaniker";"Industriemechanikerin";"Industriemechaniker/-in";;"*****";"2510204";"TN";"**"
62;"3";"279";"00";"*";"**";"**";"**";"****";157;"********************";"2";"Informations- und Telekommunikationssystemelektroniker";"Informations- und Telekommunikationssystemelektronikerin";"Informations- und Telekommunikationssystemelektroniker/-in";;"*****";"2631223";"TN";"**"
62;"3";"335";"00";"*";"**";"**";"**";"****";157;"********************";"2";"Mechatroniker";"Mechatronikerin";"Mechatroniker/-in";;"*****";"2611201";"TN";"**"
62;"3";"531";"00";"*";"**";"**";"**";"****";157;"********************";"2";"Maschinen- und Anlagenführer";"Maschinen- und Anlagenführerin";"Maschinen- und Anlagenführer/-in";;"*****";"2512201";"TN";"**"
62;"1";"999";"00";"*";"**";"XX";"**";"****";158;"noch ohne Schlüssel";"2";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"XX";"XX"
63;"3";"180";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Fachinformatiker für Systemintegration";"Fachinformatikerin für Systemintegration";"Fachinformatiker/-in für Systemintegration";;"*****";"4310207";"TN";"**"
63;"1";"217";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Florist";"Floristin";"Florist/-in";;"*****";"1220201";"GT";"**"
63;"1";"228";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Friseur";"Friseurin";"Friseur/-in";;"*****";"8231201";"GE";"**"
63;"1";"257";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Hauswirtschafter";"Hauswirtschafterin";"Hauswirtschafter/-in";;"*****";"8321203";"EV";"**"
63;"1";"276";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Industriemechaniker";"Industriemechanikerin";"Industriemechaniker/-in";;"*****";"2510204";"TN";"**"
63;"1";"279";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Informations- und Telekommunikationssystemelektroniker";"Informations- und Telekommunikationssystemelektronikerin";"Informations- und Telekommunikationssystemelektroniker/-in";;"*****";"2631223";"TN";"**"
63;"1";"308";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Koch";"Köchin";"Koch/Köchin";;"*****";"2930203";"EH";"**"
63;"1";"335";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Mechatroniker";"Mechatronikerin";"Mechatroniker/-in";;"*****";"2611201";"TN";"**"
63;"1";"456";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Uhrmacher";"Uhrmacherin";"Uhrmacher/-in";;"*****";"2453201";"TN";"**"
63;"1";"463";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Verkäufer";"Verkäuferin";"Verkäufer/-in";;"*****";"6210205";"WV";"**"
63;"1";"482";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Werkzeugmechaniker";"Werkzeugmechanikerin";"Werkzeugmechaniker/-in";;"*****";"2452205";"TN";"**"
63;"1";"487";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Zerspanungsmechaniker";"Zerspanungsmechanikerin";"Zerspanungsmechaniker/-in";;"*****";"2423225";"TN";"**"
63;"1";"515";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Kosmetiker";"Kosmetikerin";"Kosmetiker/-in";;"*****";"8232201";"GE";"**"
63;"1";"527";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Fachkraft für Lagerlogistik";"Fachkraft für Lagerlogistik";"Fachkraft für Lagerlogistik";;"*****";"5131203";"WV";"**"
63;"1";"528";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Fachlagerist";"Fachlageristin";"Fachlagerist/-in";;"*****";"5131205";"WV";"**"
63;"1";"531";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Maschinen- und Anlagenführer";"Maschinen- und Anlagenführerin";"Maschinen- und Anlagenführer/-in";;"*****";"2512201";"TN";"**"
63;"1";"532";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Maßschneider";"Maßschneiderin";"Maßschneider/-in";;"*****";"2822214";"TN";"**"
63;"1";"538";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Änderungsschneider";"Änderungsschneiderin";"Änderungsschneider/-in";;"*****";"2822202";"TN";"**"
63;"1";"541";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Oberflächenbeschichter";"Oberflächenbeschichterin";"Oberflächenbeschichter/-in";;"*****";"2430203";"TN";"**"
63;"1";"544";"00";"*";"**";"A3";"**";"****";159;"********************";"2";"Medizinischer Fachangestellter";"Medizinische Fachangestellte";"Medizinische/-r Fachangestellte/-r";;"*****";"8110202";"WV";"**"
63;"1";"607";"00";"*";"**";"**";"**";"****";159;"********************";"2";"Kaufmann für Büromanagement";"Kauffrau für Büromanagement";"Kaufmann/-frau für Büromanagement";;"*****";"7140222";"WV";"**"
63;"1";"999";"00";"*";"**";"XX";"**";"****";160;"noch ohne Schlüssel";"2";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";"Sonstiger Bildungsgang";;"*****";"********";"XX";"XX"
70;"3";"101";"00";"T";"BT";"**";"**";"****";170;"Ausgelaufen";"3";"Bautechnik";"Bautechnik";"Bautechnik";;"32";"********";"**";"**"
70;"3";"102";"00";"A";"AW";"**";"**";"****";170;"Ausgelaufen";"3";"Agrarwirtschaft";"Agrarwirtschaft";"Agrarwirtschaft";;"11";"********";"**";"**"
70;"3";"103";"00";"T";"DT";"**";"**";"****";170;"Ausgelaufen";"3";"Drucktechnik";"Drucktechnik";"Drucktechnik";;"23";"********";"**";"**"
70;"3";"104";"00";"T";"ET";"**";"**";"****";170;"Ausgelaufen";"3";"Elektrotechnik";"Elektrotechnik";"Elektrotechnik";;"26";"********";"**";"**"
70;"3";"105";"00";"E";"EH";"**";"**";"****";170;"Ausgelaufen";"3";"Ernährung und Hauswirtschaft";"Ernährung und Hauswirtschaft";"Ernährung und Hauswirtschaft";;"83";"********";"**";"**"
